"","STE","Postcode","Bedrooms","Income","X2016_4"
"164543","NSW","Dubbo","3",160000,288.4615385
"164544","NSW","Dungog","3",160000,279.7202797
"164545","NSW","Eurobodalla","3",160000,271.4932127
"164546","NSW","Forbes","3",160000,355.0295858
"164547","NSW","Gilgandra","3",160000,439.5604396
"164548","NSW","Glen Innes Severn","3",160000,348.3309144
"164549","NSW","Gloucester","3",160000,318.3023873
"164550","NSW","Goulburn Mulwaree","3",160000,279.7202797
"164551","NSW","Great Lakes","3",160000,256.4102564
"164552","NSW","Greater Hume Shire","3",160000,419.5804196
"164553","NSW","Greater Taree","3",160000,279.7202797
"164554","NSW","Griffith","3",160000,329.6703297
"164555","NSW","Gundagai","3",160000,0
"164556","NSW","Gunnedah","3",160000,293.040293
"164557","NSW","Guyra","3",160000,329.6703297
"164558","NSW","Gwydir","3",160000,0
"164559","NSW","Harden","3",160000,0
"164560","NSW","Hastings","3",160000,0
"164561","NSW","Hay","3",160000,419.5804196
"164562","NSW","Inverell","3",160000,335.6643357
"164563","NSW","Jerilderie","3",160000,0
"164564","NSW","Junee","3",160000,355.0295858
"164565","NSW","Kempsey","3",160000,297.7667494
"164566","NSW","Kiama","3",160000,192.3076923
"164567","NSW","Kyogle","3",160000,361.9909502
"164568","NSW","Lachlan","3",160000,429.3381038
"164569","NSW","Leeton","3",160000,355.0295858
"164570","NSW","Lismore","3",160000,263.7362637
"164571","NSW","Lithgow","3",160000,312.9074316
"164572","NSW","Lithgow City","3",160000,0
"164573","NSW","Liverpool Plains","3",160000,355.0295858
"164574","NSW","Lockhart","3",160000,0
"164575","NSW","Mid-Western Regional","3",160000,0
"164576","NSW","MidWestern Regional","3",160000,288.4615385
"164577","NSW","Moree Plains","3",160000,348.3309144
"164578","NSW","Murray","3",160000,279.7202797
"164579","NSW","Murrumbidgee","3",160000,0
"164580","NSW","Muswellbrook","3",160000,369.2307692
"164581","NSW","Nambucca","3",160000,279.7202797
"164582","NSW","Narrabri","3",160000,288.4615385
"164583","NSW","Narrandera","3",160000,0
"164584","NSW","Narromine","3",160000,369.2307692
"164585","NSW","Oberon","3",160000,329.6703297
"164586","NSW","Orange","3",160000,288.4615385
"164587","NSW","Palerang","3",160000,236.6863905
"164588","NSW","Parkes","3",160000,369.2307692
"164589","NSW","Port Macquarie-Hastings","3",160000,0
"164590","NSW","Port MacquarieHastings","3",160000,230.7692308
"164591","NSW","Queanbeyan","3",160000,205.1282051
"164592","NSW","Richmond Valley","3",160000,307.6923077
"164593","NSW","Shoalhaven","3",160000,263.7362637
"164594","NSW","Singleton","3",160000,279.7202797
"164595","NSW","Snowy River","3",160000,263.7362637
"164596","NSW","Tamworth Regional","3",160000,293.040293
"164597","NSW","Temora","3",160000,384.6153846
"164598","NSW","Tenterfield","3",160000,419.5804196
"164599","NSW","Tumbarumba","3",160000,0
"164600","NSW","Tumut","3",160000,0
"164601","NSW","Tumut Shire","3",160000,369.2307692
"164602","NSW","Tweed","3",160000,212.2015915
"164603","NSW","Unincorporated","3",160000,0
"164604","NSW","Upper Hunter Shire","3",160000,348.3309144
"164605","NSW","Upper Lachlan","3",160000,0
"164606","NSW","Uralla","3",160000,323.8866397
"164607","NSW","Urana","3",160000,0
"164608","NSW","Wagga Wagga","3",160000,288.4615385
"164609","NSW","Wakool","3",160000,0
"164610","NSW","Walcha","3",160000,0
"164611","NSW","Walgett","3",160000,0
"164612","NSW","Warren","3",160000,0
"164613","NSW","Warrumbungle Shire","3",160000,401.3377926
"164614","NSW","Weddin","3",160000,0
"164615","NSW","Wellington","3",160000,392.7986907
"164616","NSW","Wentworth","3",160000,392.7986907
"164617","NSW","Wingecarribee","3",160000,205.1282051
"164618","NSW","Yass Valley","3",160000,271.4932127
"164619","NSW","Young","3",160000,335.6643357
"164950","NSW","Albury","4",160000,249.4802495
"164951","NSW","Armidale Dumaresq","4",160000,219.7802198
"164952","NSW","Ballina","4",160000,159.1511936
"164953","NSW","Balranald","4",160000,0
"164954","NSW","Bathurst Regional","4",160000,230.7692308
"164955","NSW","Bega Valley","4",160000,256.4102564
"164956","NSW","Bellingen","4",160000,219.7802198
"164957","NSW","Berrigan","4",160000,0
"164958","NSW","Bland","4",160000,0
"164959","NSW","Blayney","4",160000,267.5585284
"164960","NSW","Bogan","4",160000,0
"164961","NSW","Bombala","4",160000,0
"164962","NSW","Boorowa","4",160000,0
"164963","NSW","Bourke","4",160000,0
"164964","NSW","Brewarrina","4",160000,0
"164965","NSW","Broken Hill","4",160000,281.4258912
"164966","NSW","Byron","4",160000,123.0769231
"164967","NSW","Cabonne","4",160000,0
"164968","NSW","Carrathool","4",160000,0
"164969","NSW","Central Darling","4",160000,0
"164970","NSW","Cessnock","4",160000,236.6863905
"164971","NSW","Clarence Valley","4",160000,230.7692308
"164972","NSW","Cobar","4",160000,320.5128205
"164973","NSW","Coffs Harbour","4",160000,192.3076923
"164974","NSW","Conargo","4",160000,0
"164975","NSW","Coolamon","4",160000,0
"164976","NSW","Cooma-Monaro","4",160000,0
"164977","NSW","CoomaMonaro","4",160000,0
"164978","NSW","Coonamble","4",160000,0
"164979","NSW","Cootamundra","4",160000,0
"164980","NSW","Corowa Shire","4",160000,315.0433185
"164981","NSW","Cowra","4",160000,0
"164982","NSW","Deniliquin","4",160000,0
"164983","NSW","Dubbo","4",160000,242.9149798
"164984","NSW","Dungog","4",160000,0
"164985","NSW","Eurobodalla","4",160000,230.7692308
"164986","NSW","Forbes","4",160000,0
"164987","NSW","Gilgandra","4",160000,0
"164988","NSW","Glen Innes Severn","4",160000,323.8866397
"164989","NSW","Gloucester","4",160000,288.4615385
"164990","NSW","Goulburn Mulwaree","4",160000,225.1407129
"164991","NSW","Great Lakes","4",160000,229.0513457
"164992","NSW","Greater Hume Shire","4",160000,0
"164993","NSW","Greater Taree","4",160000,230.7692308
"164994","NSW","Griffith","4",160000,242.9149798
"164995","NSW","Gundagai","4",160000,0
"164996","NSW","Gunnedah","4",160000,236.6863905
"164997","NSW","Guyra","4",160000,0
"164998","NSW","Gwydir","4",160000,0
"164999","NSW","Harden","4",160000,0
"165000","NSW","Hastings","4",160000,0
"165001","NSW","Hay","4",160000,0
"165002","NSW","Inverell","4",160000,299.7002997
"165003","NSW","Jerilderie","4",160000,0
"165004","NSW","Junee","4",160000,0
"165005","NSW","Kempsey","4",160000,241.0122515
"165006","NSW","Kiama","4",160000,153.8461538
"165007","NSW","Kyogle","4",160000,0
"165008","NSW","Lachlan","4",160000,0
"165009","NSW","Leeton","4",160000,0
"165010","NSW","Lismore","4",160000,222.4281742
"165011","NSW","Lithgow","4",160000,0
"165012","NSW","Lithgow City","4",160000,0
"165013","NSW","Liverpool Plains","4",160000,0
"165014","NSW","Lockhart","4",160000,0
"165015","NSW","Mid-Western Regional","4",160000,0
"165016","NSW","MidWestern Regional","4",160000,230.7692308
"165017","NSW","Moree Plains","4",160000,256.4102564
"165018","NSW","Murray","4",160000,222.4281742
"165019","NSW","Murrumbidgee","4",160000,0
"165020","NSW","Muswellbrook","4",160000,307.6923077
"165021","NSW","Nambucca","4",160000,236.6863905
"165022","NSW","Narrabri","4",160000,263.7362637
"165023","NSW","Narrandera","4",160000,0
"165024","NSW","Narromine","4",160000,0
"165025","NSW","Oberon","4",160000,0
"165026","NSW","Orange","4",160000,230.7692308
"165027","NSW","Palerang","4",160000,164.8351648
"165028","NSW","Parkes","4",160000,297.7667494
"165029","NSW","Port Macquarie-Hastings","4",160000,0
"165030","NSW","Port MacquarieHastings","4",160000,190.3251388
"165031","NSW","Queanbeyan","4",160000,161.9433198
"165032","NSW","Richmond Valley","4",160000,269.1186365
"165033","NSW","Shoalhaven","4",160000,209.7902098
"165034","NSW","Singleton","4",160000,230.7692308
"165035","NSW","Snowy River","4",160000,205.1282051
"165036","NSW","Tamworth Regional","4",160000,239.7602398
"165037","NSW","Temora","4",160000,0
"165038","NSW","Tenterfield","4",160000,0
"165039","NSW","Tumbarumba","4",160000,0
"165040","NSW","Tumut","4",160000,0
"165041","NSW","Tumut Shire","4",160000,312.9074316
"165042","NSW","Tweed","4",160000,161.9433198
"165043","NSW","Unincorporated","4",160000,0
"165044","NSW","Upper Hunter Shire","4",160000,288.4615385
"165045","NSW","Upper Lachlan","4",160000,0
"165046","NSW","Uralla","4",160000,275.5453502
"165047","NSW","Urana","4",160000,0
"165048","NSW","Wagga Wagga","4",160000,225.1407129
"165049","NSW","Wakool","4",160000,0
"165050","NSW","Walcha","4",160000,0
"165051","NSW","Walgett","4",160000,0
"165052","NSW","Warren","4",160000,0
"165053","NSW","Warrumbungle Shire","4",160000,0
"165054","NSW","Weddin","4",160000,0
"165055","NSW","Wellington","4",160000,0
"165056","NSW","Wentworth","4",160000,0
"165057","NSW","Wingecarribee","4",160000,148.8833747
"165058","NSW","Yass Valley","4",160000,0
"165059","NSW","Young","4",160000,285.7823291
"168853","NSW","Albury","1",165000,559.9547511
"168854","NSW","Armidale Dumaresq","1",165000,594.9519231
"168855","NSW","Ballina","1",165000,359.2162554
"168856","NSW","Balranald","1",165000,0
"168857","NSW","Bathurst Regional","1",165000,501.0121457
"168858","NSW","Bega Valley","1",165000,501.0121457
"168859","NSW","Bellingen","1",165000,0
"168860","NSW","Berrigan","1",165000,0
"168861","NSW","Bland","1",165000,0
"168862","NSW","Blayney","1",165000,0
"168863","NSW","Bogan","1",165000,0
"168864","NSW","Bombala","1",165000,0
"168865","NSW","Boorowa","1",165000,0
"168866","NSW","Bourke","1",165000,0
"168867","NSW","Brewarrina","1",165000,0
"168868","NSW","Broken Hill","1",165000,559.9547511
"168869","NSW","Byron","1",165000,271.978022
"168870","NSW","Cabonne","1",165000,0
"168871","NSW","Carrathool","1",165000,0
"168872","NSW","Central Darling","1",165000,0
"168873","NSW","Cessnock","1",165000,480.7692308
"168874","NSW","Clarence Valley","1",165000,475.9615385
"168875","NSW","Cobar","1",165000,0
"168876","NSW","Coffs Harbour","1",165000,373.3031674
"168877","NSW","Conargo","1",165000,0
"168878","NSW","Coolamon","1",165000,0
"168879","NSW","Cooma-Monaro","1",165000,0
"168880","NSW","CoomaMonaro","1",165000,0
"168881","NSW","Coonamble","1",165000,0
"168882","NSW","Cootamundra","1",165000,0
"168883","NSW","Corowa Shire","1",165000,0
"168884","NSW","Cowra","1",165000,0
"168885","NSW","Deniliquin","1",165000,761.5384615
"168886","NSW","Dubbo","1",165000,432.6923077
"168887","NSW","Dungog","1",165000,0
"168888","NSW","Eurobodalla","1",165000,480.7692308
"168889","NSW","Forbes","1",165000,0
"168890","NSW","Gilgandra","1",165000,0
"168891","NSW","Glen Innes Severn","1",165000,761.5384615
"168892","NSW","Gloucester","1",165000,0
"168893","NSW","Goulburn Mulwaree","1",165000,501.0121457
"168894","NSW","Great Lakes","1",165000,453.2967033
"168895","NSW","Greater Hume Shire","1",165000,0
"168896","NSW","Greater Taree","1",165000,453.2967033
"168897","NSW","Griffith","1",165000,584.0018877
"168898","NSW","Gundagai","1",165000,0
"168899","NSW","Gunnedah","1",165000,0
"168900","NSW","Guyra","1",165000,0
"168901","NSW","Gwydir","1",165000,0
"168902","NSW","Harden","1",165000,0
"168903","NSW","Hastings","1",165000,0
"168904","NSW","Hay","1",165000,0
"168905","NSW","Inverell","1",165000,0
"168906","NSW","Jerilderie","1",165000,0
"168907","NSW","Junee","1",165000,0
"168908","NSW","Kempsey","1",165000,0
"168909","NSW","Kiama","1",165000,0
"168910","NSW","Kyogle","1",165000,0
"168911","NSW","Lachlan","1",165000,0
"168912","NSW","Leeton","1",165000,0
"168913","NSW","Lismore","1",165000,475.9615385
"168914","NSW","Lithgow","1",165000,501.0121457
"168915","NSW","Lithgow City","1",165000,0
"168916","NSW","Liverpool Plains","1",165000,0
"168917","NSW","Lockhart","1",165000,0
"168918","NSW","Mid-Western Regional","1",165000,0
"168919","NSW","MidWestern Regional","1",165000,501.0121457
"168920","NSW","Moree Plains","1",165000,679.9450549
"168921","NSW","Murray","1",165000,0
"168922","NSW","Murrumbidgee","1",165000,0
"168923","NSW","Muswellbrook","1",165000,0
"168924","NSW","Nambucca","1",165000,0
"168925","NSW","Narrabri","1",165000,594.9519231
"168926","NSW","Narrandera","1",165000,0
"168927","NSW","Narromine","1",165000,0
"168928","NSW","Oberon","1",165000,0
"168929","NSW","Orange","1",165000,453.2967033
"168930","NSW","Palerang","1",165000,0
"168931","NSW","Parkes","1",165000,0
"168932","NSW","Port Macquarie-Hastings","1",165000,0
"168933","NSW","Port MacquarieHastings","1",165000,432.6923077
"168934","NSW","Queanbeyan","1",165000,436.6619619
"168935","NSW","Richmond Valley","1",165000,543.956044
"168936","NSW","Shoalhaven","1",165000,475.9615385
"168937","NSW","Singleton","1",165000,0
"168938","NSW","Snowy River","1",165000,475.9615385
"168939","NSW","Tamworth Regional","1",165000,501.0121457
"168940","NSW","Temora","1",165000,0
"168941","NSW","Tenterfield","1",165000,0
"168942","NSW","Tumbarumba","1",165000,0
"168943","NSW","Tumut","1",165000,0
"168944","NSW","Tumut Shire","1",165000,0
"168945","NSW","Tweed","1",165000,366.1242604
"168946","NSW","Unincorporated","1",165000,0
"168947","NSW","Upper Hunter Shire","1",165000,0
"168948","NSW","Upper Lachlan","1",165000,0
"168949","NSW","Uralla","1",165000,0
"168950","NSW","Urana","1",165000,0
"168951","NSW","Wagga Wagga","1",165000,559.9547511
"168952","NSW","Wakool","1",165000,0
"168953","NSW","Walcha","1",165000,0
"168954","NSW","Walgett","1",165000,0
"168955","NSW","Warren","1",165000,0
"168956","NSW","Warrumbungle Shire","1",165000,0
"168957","NSW","Weddin","1",165000,0
"168958","NSW","Wellington","1",165000,0
"168959","NSW","Wentworth","1",165000,0
"168960","NSW","Wingecarribee","1",165000,307.0719603
"168961","NSW","Yass Valley","1",165000,0
"168962","NSW","Young","1",165000,0
"169293","NSW","Albury","2",165000,432.6923077
"169294","NSW","Armidale Dumaresq","2",165000,405.0736498
"169295","NSW","Ballina","2",165000,279.9773756
"169296","NSW","Balranald","2",165000,0
"169297","NSW","Bathurst Regional","2",165000,380.7692308
"169298","NSW","Bega Valley","2",165000,366.1242604
"169299","NSW","Bellingen","2",165000,334.0080972
"169300","NSW","Berrigan","2",165000,514.5530146
"169301","NSW","Bland","2",165000,0
"169302","NSW","Blayney","2",165000,514.5530146
"169303","NSW","Bogan","2",165000,0
"169304","NSW","Bombala","2",165000,0
"169305","NSW","Boorowa","2",165000,0
"169306","NSW","Bourke","2",165000,0
"169307","NSW","Brewarrina","2",165000,0
"169308","NSW","Broken Hill","2",165000,475.9615385
"169309","NSW","Byron","2",165000,211.5384615
"169310","NSW","Cabonne","2",165000,0
"169311","NSW","Carrathool","2",165000,0
"169312","NSW","Central Darling","2",165000,0
"169313","NSW","Cessnock","2",165000,352.5641026
"169314","NSW","Clarence Valley","2",165000,361.947938
"169315","NSW","Cobar","2",165000,594.9519231
"169316","NSW","Coffs Harbour","2",165000,307.0719603
"169317","NSW","Conargo","2",165000,0
"169318","NSW","Coolamon","2",165000,0
"169319","NSW","Cooma-Monaro","2",165000,0
"169320","NSW","CoomaMonaro","2",165000,559.9547511
"169321","NSW","Coonamble","2",165000,0
"169322","NSW","Cootamundra","2",165000,488.1656805
"169323","NSW","Corowa Shire","2",165000,514.5530146
"169324","NSW","Cowra","2",165000,480.7692308
"169325","NSW","Deniliquin","2",165000,528.8461538
"169326","NSW","Dubbo","2",165000,380.7692308
"169327","NSW","Dungog","2",165000,0
"169328","NSW","Eurobodalla","2",165000,366.1242604
"169329","NSW","Forbes","2",165000,506.3420622
"169330","NSW","Gilgandra","2",165000,0
"169331","NSW","Glen Innes Severn","2",165000,475.9615385
"169332","NSW","Gloucester","2",165000,0
"169333","NSW","Goulburn Mulwaree","2",165000,366.1242604
"169334","NSW","Great Lakes","2",165000,339.9725275
"169335","NSW","Greater Hume Shire","2",165000,0
"169336","NSW","Greater Taree","2",165000,380.7692308
"169337","NSW","Griffith","2",165000,432.6923077
"169338","NSW","Gundagai","2",165000,0
"169339","NSW","Gunnedah","2",165000,432.6923077
"169340","NSW","Guyra","2",165000,0
"169341","NSW","Gwydir","2",165000,0
"169342","NSW","Harden","2",165000,0
"169343","NSW","Hastings","2",165000,0
"169344","NSW","Hay","2",165000,0
"169345","NSW","Inverell","2",165000,442.7549195
"169346","NSW","Jerilderie","2",165000,0
"169347","NSW","Junee","2",165000,0
"169348","NSW","Kempsey","2",165000,380.7692308
"169349","NSW","Kiama","2",165000,226.6483516
"169350","NSW","Kyogle","2",165000,0
"169351","NSW","Lachlan","2",165000,0
"169352","NSW","Leeton","2",165000,528.8461538
"169353","NSW","Lismore","2",165000,355.195178
"169354","NSW","Lithgow","2",165000,366.1242604
"169355","NSW","Lithgow City","2",165000,0
"169356","NSW","Liverpool Plains","2",165000,501.0121457
"169357","NSW","Lockhart","2",165000,0
"169358","NSW","Mid-Western Regional","2",165000,0
"169359","NSW","MidWestern Regional","2",165000,380.7692308
"169360","NSW","Moree Plains","2",165000,501.0121457
"169361","NSW","Murray","2",165000,413.8795987
"169362","NSW","Murrumbidgee","2",165000,0
"169363","NSW","Muswellbrook","2",165000,528.8461538
"169364","NSW","Nambucca","2",165000,380.7692308
"169365","NSW","Narrabri","2",165000,475.9615385
"169366","NSW","Narrandera","2",165000,0
"169367","NSW","Narromine","2",165000,0
"169368","NSW","Oberon","2",165000,0
"169369","NSW","Orange","2",165000,380.7692308
"169370","NSW","Palerang","2",165000,292.8994083
"169371","NSW","Parkes","2",165000,566.6208791
"169372","NSW","Port Macquarie-Hastings","2",165000,0
"169373","NSW","Port MacquarieHastings","2",165000,307.0719603
"169374","NSW","Queanbeyan","2",165000,317.3076923
"169375","NSW","Richmond Valley","2",165000,405.0736498
"169376","NSW","Shoalhaven","2",165000,334.0080972
"169377","NSW","Singleton","2",165000,432.6923077
"169378","NSW","Snowy River","2",165000,373.3031674
"169379","NSW","Tamworth Regional","2",165000,380.7692308
"169380","NSW","Temora","2",165000,0
"169381","NSW","Tenterfield","2",165000,534.7882455
"169382","NSW","Tumbarumba","2",165000,0
"169383","NSW","Tumut","2",165000,0
"169384","NSW","Tumut Shire","2",165000,475.9615385
"169385","NSW","Tweed","2",165000,271.978022
"169386","NSW","Unincorporated","2",165000,0
"169387","NSW","Upper Hunter Shire","2",165000,453.2967033
"169388","NSW","Upper Lachlan","2",165000,0
"169389","NSW","Uralla","2",165000,0
"169390","NSW","Urana","2",165000,0
"169391","NSW","Wagga Wagga","2",165000,380.7692308
"169392","NSW","Wakool","2",165000,0
"169393","NSW","Walcha","2",165000,0
"169394","NSW","Walgett","2",165000,0
"169395","NSW","Warren","2",165000,0
"169396","NSW","Warrumbungle Shire","2",165000,0
"169397","NSW","Weddin","2",165000,0
"169398","NSW","Wellington","2",165000,559.9547511
"169399","NSW","Wentworth","2",165000,528.8461538
"169400","NSW","Wingecarribee","2",165000,257.2765073
"169401","NSW","Yass Valley","2",165000,307.0719603
"169402","NSW","Young","2",165000,432.6923077
"169733","NSW","Albury","3",165000,328.2493369
"169734","NSW","Armidale Dumaresq","3",165000,288.4615385
"169735","NSW","Ballina","3",165000,209.2138631
"169736","NSW","Balranald","3",165000,0
"169737","NSW","Bathurst Regional","3",165000,288.4615385
"169738","NSW","Bega Valley","3",165000,279.9773756
"169739","NSW","Bellingen","3",165000,268.1473456
"169740","NSW","Berrigan","3",165000,432.6923077
"169741","NSW","Bland","3",165000,396.6346154
"169742","NSW","Blayney","3",165000,352.5641026
"169743","NSW","Bogan","3",165000,0
"169744","NSW","Bombala","3",165000,0
"169745","NSW","Boorowa","3",165000,0
"169746","NSW","Bourke","3",165000,0
"169747","NSW","Brewarrina","3",165000,0
"169748","NSW","Broken Hill","3",165000,396.6346154
"169749","NSW","Byron","3",165000,156.5662955
"169750","NSW","Cabonne","3",165000,352.5641026
"169751","NSW","Carrathool","3",165000,0
"169752","NSW","Central Darling","3",165000,0
"169753","NSW","Cessnock","3",165000,302.1978022
"169754","NSW","Clarence Valley","3",165000,288.4615385
"169755","NSW","Cobar","3",165000,453.2967033
"169756","NSW","Coffs Harbour","3",165000,237.9807692
"169757","NSW","Conargo","3",165000,0
"169758","NSW","Coolamon","3",165000,0
"169759","NSW","Cooma-Monaro","3",165000,0
"169760","NSW","CoomaMonaro","3",165000,366.1242604
"169761","NSW","Coonamble","3",165000,432.6923077
"169762","NSW","Cootamundra","3",165000,361.947938
"169763","NSW","Corowa Shire","3",165000,388.5400314
"169764","NSW","Cowra","3",165000,405.0736498
"169765","NSW","Deniliquin","3",165000,366.1242604
"169766","NSW","Dubbo","3",165000,297.4759615
"169767","NSW","Dungog","3",165000,288.4615385
"169768","NSW","Eurobodalla","3",165000,279.9773756
"169769","NSW","Forbes","3",165000,366.1242604
"169770","NSW","Gilgandra","3",165000,453.2967033
"169771","NSW","Glen Innes Severn","3",165000,359.2162554
"169772","NSW","Gloucester","3",165000,328.2493369
"169773","NSW","Goulburn Mulwaree","3",165000,288.4615385
"169774","NSW","Great Lakes","3",165000,264.4230769
"169775","NSW","Greater Hume Shire","3",165000,432.6923077
"169776","NSW","Greater Taree","3",165000,288.4615385
"169777","NSW","Griffith","3",165000,339.9725275
"169778","NSW","Gundagai","3",165000,0
"169779","NSW","Gunnedah","3",165000,302.1978022
"169780","NSW","Guyra","3",165000,339.9725275
"169781","NSW","Gwydir","3",165000,0
"169782","NSW","Harden","3",165000,0
"169783","NSW","Hastings","3",165000,0
"169784","NSW","Hay","3",165000,432.6923077
"169785","NSW","Inverell","3",165000,346.1538462
"169786","NSW","Jerilderie","3",165000,0
"169787","NSW","Junee","3",165000,366.1242604
"169788","NSW","Kempsey","3",165000,307.0719603
"169789","NSW","Kiama","3",165000,198.3173077
"169790","NSW","Kyogle","3",165000,373.3031674
"169791","NSW","Lachlan","3",165000,442.7549195
"169792","NSW","Leeton","3",165000,366.1242604
"169793","NSW","Lismore","3",165000,271.978022
"169794","NSW","Lithgow","3",165000,322.6857888
"169795","NSW","Lithgow City","3",165000,0
"169796","NSW","Liverpool Plains","3",165000,366.1242604
"169797","NSW","Lockhart","3",165000,0
"169798","NSW","Mid-Western Regional","3",165000,0
"169799","NSW","MidWestern Regional","3",165000,297.4759615
"169800","NSW","Moree Plains","3",165000,359.2162554
"169801","NSW","Murray","3",165000,288.4615385
"169802","NSW","Murrumbidgee","3",165000,0
"169803","NSW","Muswellbrook","3",165000,380.7692308
"169804","NSW","Nambucca","3",165000,288.4615385
"169805","NSW","Narrabri","3",165000,297.4759615
"169806","NSW","Narrandera","3",165000,0
"169807","NSW","Narromine","3",165000,380.7692308
"169808","NSW","Oberon","3",165000,339.9725275
"169809","NSW","Orange","3",165000,297.4759615
"169810","NSW","Palerang","3",165000,244.0828402
"169811","NSW","Parkes","3",165000,380.7692308
"169812","NSW","Port Macquarie-Hastings","3",165000,0
"169813","NSW","Port MacquarieHastings","3",165000,237.9807692
"169814","NSW","Queanbeyan","3",165000,211.5384615
"169815","NSW","Richmond Valley","3",165000,317.3076923
"169816","NSW","Shoalhaven","3",165000,271.978022
"169817","NSW","Singleton","3",165000,288.4615385
"169818","NSW","Snowy River","3",165000,271.978022
"169819","NSW","Tamworth Regional","3",165000,302.1978022
"169820","NSW","Temora","3",165000,396.6346154
"169821","NSW","Tenterfield","3",165000,432.6923077
"169822","NSW","Tumbarumba","3",165000,0
"169823","NSW","Tumut","3",165000,0
"169824","NSW","Tumut Shire","3",165000,380.7692308
"169825","NSW","Tweed","3",165000,218.8328912
"169826","NSW","Unincorporated","3",165000,0
"169827","NSW","Upper Hunter Shire","3",165000,359.2162554
"169828","NSW","Upper Lachlan","3",165000,0
"169829","NSW","Uralla","3",165000,334.0080972
"169830","NSW","Urana","3",165000,0
"169831","NSW","Wagga Wagga","3",165000,297.4759615
"169832","NSW","Wakool","3",165000,0
"169833","NSW","Walcha","3",165000,0
"169834","NSW","Walgett","3",165000,0
"169835","NSW","Warren","3",165000,0
"169836","NSW","Warrumbungle Shire","3",165000,413.8795987
"169837","NSW","Weddin","3",165000,0
"169838","NSW","Wellington","3",165000,405.0736498
"169839","NSW","Wentworth","3",165000,405.0736498
"169840","NSW","Wingecarribee","3",165000,211.5384615
"169841","NSW","Yass Valley","3",165000,279.9773756
"169842","NSW","Young","3",165000,346.1538462
"170173","NSW","Albury","4",165000,257.2765073
"170174","NSW","Armidale Dumaresq","4",165000,226.6483516
"170175","NSW","Ballina","4",165000,164.1246684
"170176","NSW","Balranald","4",165000,0
"170177","NSW","Bathurst Regional","4",165000,237.9807692
"170178","NSW","Bega Valley","4",165000,264.4230769
"170179","NSW","Bellingen","4",165000,226.6483516
"170180","NSW","Berrigan","4",165000,0
"170181","NSW","Bland","4",165000,0
"170182","NSW","Blayney","4",165000,275.9197324
"170183","NSW","Bogan","4",165000,0
"170184","NSW","Bombala","4",165000,0
"170185","NSW","Boorowa","4",165000,0
"170186","NSW","Bourke","4",165000,0
"170187","NSW","Brewarrina","4",165000,0
"170188","NSW","Broken Hill","4",165000,290.2204503
"170189","NSW","Byron","4",165000,126.9230769
"170190","NSW","Cabonne","4",165000,0
"170191","NSW","Carrathool","4",165000,0
"170192","NSW","Central Darling","4",165000,0
"170193","NSW","Cessnock","4",165000,244.0828402
"170194","NSW","Clarence Valley","4",165000,237.9807692
"170195","NSW","Cobar","4",165000,330.5288462
"170196","NSW","Coffs Harbour","4",165000,198.3173077
"170197","NSW","Conargo","4",165000,0
"170198","NSW","Coolamon","4",165000,0
"170199","NSW","Cooma-Monaro","4",165000,0
"170200","NSW","CoomaMonaro","4",165000,0
"170201","NSW","Coonamble","4",165000,0
"170202","NSW","Cootamundra","4",165000,0
"170203","NSW","Corowa Shire","4",165000,324.8884222
"170204","NSW","Cowra","4",165000,0
"170205","NSW","Deniliquin","4",165000,0
"170206","NSW","Dubbo","4",165000,250.5060729
"170207","NSW","Dungog","4",165000,0
"170208","NSW","Eurobodalla","4",165000,237.9807692
"170209","NSW","Forbes","4",165000,0
"170210","NSW","Gilgandra","4",165000,0
"170211","NSW","Glen Innes Severn","4",165000,334.0080972
"170212","NSW","Gloucester","4",165000,297.4759615
"170213","NSW","Goulburn Mulwaree","4",165000,232.1763602
"170214","NSW","Great Lakes","4",165000,236.2092002
"170215","NSW","Greater Hume Shire","4",165000,0
"170216","NSW","Greater Taree","4",165000,237.9807692
"170217","NSW","Griffith","4",165000,250.5060729
"170218","NSW","Gundagai","4",165000,0
"170219","NSW","Gunnedah","4",165000,244.0828402
"170220","NSW","Guyra","4",165000,0
"170221","NSW","Gwydir","4",165000,0
"170222","NSW","Harden","4",165000,0
"170223","NSW","Hastings","4",165000,0
"170224","NSW","Hay","4",165000,0
"170225","NSW","Inverell","4",165000,309.0659341
"170226","NSW","Jerilderie","4",165000,0
"170227","NSW","Junee","4",165000,0
"170228","NSW","Kempsey","4",165000,248.5438843
"170229","NSW","Kiama","4",165000,158.6538462
"170230","NSW","Kyogle","4",165000,0
"170231","NSW","Lachlan","4",165000,0
"170232","NSW","Leeton","4",165000,0
"170233","NSW","Lismore","4",165000,229.3790547
"170234","NSW","Lithgow","4",165000,0
"170235","NSW","Lithgow City","4",165000,0
"170236","NSW","Liverpool Plains","4",165000,0
"170237","NSW","Lockhart","4",165000,0
"170238","NSW","Mid-Western Regional","4",165000,0
"170239","NSW","MidWestern Regional","4",165000,237.9807692
"170240","NSW","Moree Plains","4",165000,264.4230769
"170241","NSW","Murray","4",165000,229.3790547
"170242","NSW","Murrumbidgee","4",165000,0
"170243","NSW","Muswellbrook","4",165000,317.3076923
"170244","NSW","Nambucca","4",165000,244.0828402
"170245","NSW","Narrabri","4",165000,271.978022
"170246","NSW","Narrandera","4",165000,0
"170247","NSW","Narromine","4",165000,0
